scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,11,0.9645564516129033,0.9699412573428322,0.8369981173408639,0.8341571053366496,0.7985887096774194,0.8066679165104362,316.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,12,0.8334545454545454,0.8590975609756096,0.8640331721941628,0.8973910147649411,0.8743636363636365,0.9021463414634147,102.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,13,0.8635087719298244,0.9289369369369369,0.7411211311399014,0.7895541987547342,0.6936842105263158,0.7528936936936936,186.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,14,0.5455333333333334,0.8468484848484849,0.5005543020496259,0.8491527374724581,0.5336000000000001,0.8504363636363637,248.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,15,0.7970289855072463,0.922612674445207,0.7314171678014383,0.8431047732558168,0.6976811594202899,0.8284397163120566,234.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,17,0.9135622895622895,0.9489096520525937,0.7450949659804706,0.7699486535465674,0.67986531986532,0.7162503699319325,544.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,18,0.7912820512820513,0.8837845682496169,0.6811982736016384,0.7548320771354596,0.626628205128205,0.7137265177779569,394.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,20,0.7134117647058824,0.8788778572667886,0.6349711300806328,0.7995326685411457,0.6068214285714285,0.7818335249946538,338.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,21,0.4922105263157895,0.7873291139240507,0.47080321532366975,0.7881287758372547,0.5022631578947369,0.7880791139240506,198.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,22,0.8342857142857143,0.9414285714285715,0.7419179616877845,0.8477134299443263,0.6928571428571428,0.8300000000000001,140.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,23,0.907390243902439,0.9306086956521739,0.7932730558229288,0.8037796872708884,0.7518414634146341,0.7725465838509317,402.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,24,0.9261945031712473,0.9391920802604478,0.822938386854277,0.8246830446758663,0.7822515856236787,0.7994990366088632,434.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,25,0.9446451612903226,0.969862258953168,0.7873052051855324,0.7925484267598814,0.727741935483871,0.7451460055096418,302.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,26,0.7638333333333333,0.964981491274458,0.7262729318390003,0.9392564626477731,0.7191666666666666,0.9372924378635643,154.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,27,0.7997538461538461,0.954357509994289,0.6790024700600791,0.8399785263633166,0.6413846153846154,0.8171501998857795,256.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,28,0.5510150987224158,0.7879073723921846,0.45361222798561956,0.8050571374294618,0.5782020905923345,0.8102071288978367,410.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,30,0.9251383399209487,0.9535530586766543,0.8096424929644579,0.8193765383141021,0.7676679841897233,0.789171036204744,224.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,31,0.7488177339901478,0.849025171624714,0.6374557542280374,0.7464088068810752,0.5862068965517242,0.7122242562929062,286.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,4,0.22264705882352942,0.24053695715794426,0.2380345580182482,0.2883239194216322,0.5122058823529411,0.5120296217124098,170.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,5,0.7733333333333332,0.76,0.5754317839023722,0.5971256350896159,0.5133333333333334,0.5225,60.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,6,0.5515151515151515,0.5073707250341997,0.501321910841358,0.5065005022290119,0.5131601731601731,0.5163775649794802,214.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,7,0.30065359477124187,0.30819875776397515,0.29872075645555657,0.336211146180661,0.49261437908496736,0.52127950310559,174.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,8,0.49142857142857144,0.4935714285714286,0.4589007166616856,0.5003314635644548,0.5064285714285715,0.5114285714285713,280.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,9,0.36173913043478256,0.3717391304347826,0.3411452368227904,0.3674542264962195,0.5,0.5021739130434784,230.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,10,0.46590476190476193,0.5296067755595887,0.4084124303618492,0.5230991300184619,0.4664761904761905,0.5210344827586206,144.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,11,0.5044758064516128,0.4953005874265717,0.4538346585655824,0.5222249672931527,0.528125,0.548262717160355,316.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,12,0.7047272727272726,0.6799268292682926,0.5496960202957398,0.5298805009008073,0.5583636363636364,0.5255731707317073,102.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,13,0.6902923976608187,0.6952216216216216,0.4970283869950906,0.5126305730762879,0.5103508771929824,0.5118450450450449,186.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,14,0.4394,0.5216888888888889,0.4069342729282626,0.5209017914451304,0.49169999999999997,0.5207333333333334,248.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,15,0.5125362318840581,0.4662411347517731,0.46118626851357336,0.47523622162325047,0.519855072463768,0.5204255319148936,234.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,17,0.48369023569023567,0.4962110514522471,0.46614859899815153,0.49818393476897116,0.4704107744107744,0.5125992474527543,544.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,18,0.47766666666666663,0.45290816737885997,0.3775421062214005,0.40039582763346165,0.49948717948717947,0.5064718213335484,394.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,20,0.6936512605042016,0.6994828937227892,0.5589883552757308,0.5507051239183609,0.5223655462184874,0.5136442443096764,338.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,21,0.5237894736842106,0.5432974683544304,0.4530596375952177,0.5258639467875105,0.5216315789473686,0.5239493670886076,198.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,22,0.8114285714285714,0.8,0.6154747398737712,0.6167044758555009,0.49857142857142855,0.5035714285714287,140.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,23,0.8072439024390243,0.8066459627329193,0.5843095058241181,0.5917219910239665,0.4809024390243902,0.5201591614906832,402.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,24,0.2659408033826639,0.2488698425353797,0.2949140058338867,0.29325663539255115,0.5142811839323467,0.5062321440435851,434.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,25,0.13023655913978494,0.1365702479338843,0.14314113112490395,0.15631483177378383,0.49984946236559147,0.4998457300275483,302.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,26,0.5118333333333334,0.5086832363828663,0.44838639449576323,0.4585251913316249,0.5354166666666667,0.5230512956107878,154.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,27,0.8067076923076923,0.8189339425090425,0.5524808962631245,0.5613143772454963,0.4928923076923077,0.502153055396916,256.0
