segment_id,class,timestamp_start,timestamp_end,TP9_delta,TP9_theta,TP9_alpha,TP9_beta,TP9_gamma,AF7_delta,AF7_theta,AF7_alpha,AF7_beta,AF7_gamma,AF8_delta,AF8_theta,AF8_alpha,AF8_beta,AF8_gamma,TP10_delta,TP10_theta,TP10_alpha,TP10_beta,TP10_gamma
231,tiktok_over_4s_watched,1765396103.6025205,1765396104.0986283,-21087687862002.76,-13897329314829.74,-80831381018.07986,-159824649455.78137,-93573381917.92038,-43599861200.71873,-14344425700.236347,-33401234704.078293,-27774528865.5194,-16522781782.132563,-806934587166.9451,149771467033.25922,35573939480.7467,-70261169721.80876,-140752378197.01868,20952887008.860416,-12989154139.112852,-405173091822.9098,32720678332.20154,-215175220169.73523
232,tiktok_over_4s_watched,1765396111.4310527,1765396111.9271855,-27719761867425.19,-17517198326252.777,-56338315298.56159,-132696498224.68803,-132564019092.52962,-42483123237.05487,-61901692384.38897,-53693130031.15021,-40704113335.08137,-16750465864.058952,-3545442008055.407,-2125153070921.0598,-206006947973.19052,-81659819989.46062,-101288801318.32672,11450652431.864475,-161801765240.42758,-772785229401.6206,-9611666249.69507,2664244879682.992
233,tiktok_over_4s_watched,1765396141.0114472,1765396141.5075693,-55202515534117.61,-22918908638721.336,-106290165595.58023,-194477294166.6462,-128392575093.47351,-39856678608.569336,-78074457973.37772,-183780714167.85794,-72673100351.73528,-39824697737.173386,-2923530308472.573,-495452830846.02124,-137651689167.66458,-64462207995.48583,-173591367488.9153,34938279221.78824,138040579409.96982,-696050472959.6333,-283442575265.1264,-744974805053.8447
234,tiktok_over_4s_watched,1765396148.1838148,1765396148.6799357,-29243018856789.703,-19994510575258.55,-70040085298.76704,-114852450752.55237,-115400530151.32848,-28912559560.199673,-14011403064.989532,-98030530253.34889,-35067151683.157936,-13757581694.666513,997503524371.4073,-1417817730915.7793,-196000870337.4254,-17531042188.47432,-27751537449.22287,14387484990.58214,-241267146745.6818,-846761486419.7722,-14085363435.579082,2525604228741.086
235,tiktok_over_4s_watched,1765396158.0284004,1765396158.524535,6046184518532.37,2874902400441.9155,637899690.3383573,-103901238760.0623,-109260848999.49585,-21173474548.4134,-34043051230.404858,-77973251053.54472,-35336148936.71519,-28406321667.891235,-63638550067.217,717089859436.9076,-90836792903.73793,-49852978417.87429,-136244325901.13312,7250166760.131208,-123454670985.51791,-374303140278.144,42189351347.41673,-479709787298.1948
236,tiktok_over_4s_watched,1765396169.1856923,1765396169.681834,-14937483093671.596,-11467332599597.172,-64499200605.22299,-163262375636.98676,-115259130239.18005,-15168897780.913609,-35076002550.283134,-43925961989.31705,-59476329343.78736,-22234550358.192547,-4626370393231.355,-1502675344882.5986,-222421389771.0061,-61613956022.42104,-145577777932.76254,10957685330.904709,-54042613688.47031,-401343899908.9867,27099332467.688652,-480191321189.93164
237,tiktok_over_4s_watched,1765396177.905192,1765396178.4013236,-47840736810720.79,-20212115058983.848,-48725760436.430786,-194257761831.22122,-116249074187.89476,-27422465182.631783,-37323466612.2778,-53137367896.20318,-54283756219.83699,-30556757033.85746,-3503065419358.6455,-1503893658726.2495,-192797179186.29025,-72624239064.85556,-189349190976.9977,18650029080.356937,-35411561041.96499,-230128821614.15494,23528474303.95712,-931880883742.7261
238,tiktok_over_4s_watched,1765396213.204556,1765396213.7006805,-18299147895022.16,-9309766611737.178,-67030087870.66626,-162135696110.04672,-72591228157.81528,-38833452477.01814,-64887092466.502365,-43392778891.277054,-64323465665.97199,-13963720008.212662,-1114439166916.245,-1254832080499.5183,-48805620030.953476,-63351508675.66972,-147287065505.2816,21723614943.81961,33267067319.608406,-340088106232.8009,40833449841.43101,-137804994295.9201
239,tiktok_over_4s_watched,1765396221.548772,1765396222.044891,-33010064955704.45,-20074287393164.7,-68832737255.6275,-169132930295.04025,-82332851512.08937,-70408183788.49011,-77476086610.8936,-12681898775.353611,-56999958309.067566,-25033608434.016483,-2147667606224.8298,-1631430774693.3958,-229659442143.20587,-65654837674.231766,-197904302384.73944,-3033570871.663763,-310475698994.7705,-442424012041.7305,44277574906.150986,-265351273787.69632
240,tiktok_over_4s_watched,1765396228.0179436,1765396228.5140743,-22384754198503.06,-19758825827542.7,-30886890379.861042,-175242009423.6687,-130725931359.05045,-34803744041.86082,-72953255491.44296,-146737893762.57913,-69747541408.02405,-31296640710.252205,-7692673546710.8,-2869858954628.99,-193762757200.40967,-62119541827.861176,-112597839967.23114,6764249891.786127,-208624093704.962,-722837951957.099,-5635183746.468745,2409963447879.0767
241,tiktok_over_4s_watched,1765396232.0963824,1765396232.5925136,-33763705786140.21,-23756825211699.29,-70640733814.7747,-99838552447.47609,-101550860564.78851,-29748381971.325275,-79154120450.56009,-62041891132.591125,-38636549987.13932,-20174825013.55175,-2231622846614.8213,-37620356465.29971,27425064723.27534,-39979430170.450966,-197864008947.6392,42161287856.57225,-92749043668.13313,-1054422350320.4799,-56992987577.875145,1576242709325.6587
242,tiktok_over_4s_watched,1765396276.7736309,1765396277.269781,-28310599305789.633,-14071841483424.826,-65883866200.34508,-123017677491.2063,-90225015528.97935,-41402696386.87883,-115736868245.33228,-181772643668.41138,-37380037520.88764,-28720272210.556587,-2164109150873.6182,-355915694103.52783,-20356885505.704254,-48457923641.85497,-79506895615.07877,14728719989.42155,-263732142766.07166,-329292553328.9911,36398951785.14877,-1042962763451.0032
243,tiktok_over_4s_watched,1765396285.5403097,1765396286.0364568,-33897576297229.44,-20625773732577.543,-52282338554.75899,-136787586216.56842,-112282704614.49927,-34108844261.083614,-44485680242.0972,-66547868726.24537,-27677610886.628025,-27231636042.767082,-1929560554717.9014,-516450099901.5409,113374138142.69757,-65426865626.79297,-35426821576.08049,17369992671.334785,17465397574.130985,-318868526447.8991,40393533785.198586,-90703481693.24867
244,tiktok_over_4s_watched,1765396336.5463016,1765396337.0424466,-40512103180387.98,-16751861899930.129,-41920418169.39732,-94182324951.27843,-115094621962.6062,-51519851080.645164,2242496095.9603033,20654902290.24522,-20384885375.393288,-23458220716.601437,-4765262018393.489,-1195492989907.5706,-100132608903.2604,-70382537957.84859,-158625447537.01,47799045600.67083,-19769774552.0752,-1004265474337.0078,-69132371744.15181,1301528061503.1067
245,tiktok_over_4s_watched,1765396365.846841,1765396366.342996,-11185875519649.93,-14345335951763.387,-33258504890.967457,-94059649684.19771,-54460137723.93681,-49204947920.19628,-64848547107.719635,-81937018120.86444,-45124016377.62343,-2209182164.711284,-664679869559.2228,-1442780437557.675,-76186075385.00696,-54297150395.81102,-210052944339.16214,11091018523.822044,-138863481280.05533,-414513796997.53625,37370695600.80994,-419878718064.5398
246,tiktok_over_4s_watched,1765396381.739354,1765396382.2354996,-5502336461184.123,-9679714533250.215,-58604247097.03069,-111673200275.11813,-123636817586.16913,-33900934710.516857,-88002644349.33484,-51897106748.9311,-35271948508.8153,-26296823914.76158,-5625878518491.055,-233697010797.39444,-46015882119.005714,-54825015968.5309,-58042821300.8358,13987179156.81249,-110739021732.77742,-234305255068.87955,26355112106.944023,-839592889413.1329
247,tiktok_over_4s_watched,1765396388.1619823,1765396388.6581278,-33199084270202.09,-17099828818447.084,-56628360312.312454,-81370944724.99854,-160727529279.62744,-44319074326.08926,-27501733107.478947,-54520319763.25375,2422932107.4829926,-17112648289.624977,-5638049621325.487,-2634941271223.5093,-171729966656.95978,-75911262652.99155,-57200805810.96422,17398243030.544746,-158220500734.7454,-302555169413.42834,29416847443.427288,-1213889191084.0366
248,tiktok_over_4s_watched,1765396393.8814046,1765396394.377547,-16989208371178.4,-438194918849.75323,6659185301.49754,-110942869659.83975,-70006480552.54846,17143144149.600979,131820554918.26445,57422619339.00896,-27308461401.31883,-20703261916.39562,2702810360499.4624,1887533470740.3767,208570188169.5083,-21509290088.113037,-116626915019.8874,24714568309.76872,-117473459334.37473,-246142732286.91003,42854323097.16889,-1256761865066.1418
249,tiktok_over_4s_watched,1765396398.288146,1765396398.7842891,-54240816307942.8,-13985538647931.445,-57313348227.62707,-173751039997.39035,-143288884912.7479,-43334710059.66294,-83132868569.66504,-61831435010.88689,-77818075357.46228,-37534359025.215904,-1424243802291.9224,-1149695838363.976,-326375430188.69714,-24313166567.79577,-89541087089.68364,17453660271.4397,-44433452706.26716,-379330239891.77155,42333820536.082,-364255483507.95197
250,tiktok_over_4s_watched,1765396520.3624084,1765396520.8585343,-17406616629732.408,-7776395100877.624,-53390755340.600365,-134287994520.27084,-73015574148.26031,-36291094726.12316,-31597488811.93307,-147656023546.28305,-39850748563.90965,-20623597933.259605,-2089461522563.9653,-2025344245321.3838,-339789802501.3539,-37824062114.146706,-90515943774.40512,23325490495.425865,55165091078.54151,-15243233188.868393,-89989852808.84344,1250069005966.5852
251,tiktok_over_4s_watched,1765396531.4256768,1765396531.9218056,17818444282957.215,4614675635826.765,8216968181.399506,-100927380192.81232,-92346227933.82126,-11949392779.812992,62745083831.65584,-52480604509.846565,-13038761488.116293,298445322.3720892,1834321492409.2043,297764226554.50885,35736637069.123695,-49397837761.99807,-214034484540.04358,12537712379.733158,-101682053400.65741,-370085635422.783,44900181856.01959,-173101614179.9324
252,tiktok_over_4s_watched,1765396538.9730673,1765396539.4691975,-47226245167215.875,-19917872495628.7,-31050533691.37489,-156052129962.83853,-131835474323.86218,-51852645583.41718,26535907192.815147,67220462038.82682,-2935137146.0640054,-6171550672.133738,-2084005990706.477,-530569143009.49536,-166128777537.82898,-104217701945.24707,-79760678085.45741,10991194298.438679,-325121653438.9535,-614458594478.3772,-88985454329.59335,-2322034026042.329
253,tiktok_over_4s_watched,1765396551.2551296,1765396551.7512565,-21264552312579.754,-9879288330746.496,-29153704830.66716,6227032890.70648,3680023242.743531,-50099983555.82431,-33184034426.456314,-72983762824.40192,-9902884445.727932,-9403614424.093164,584416572996.9819,418799462477.7592,-42947023446.63234,10873996132.907461,74483462072.35216,6818574820.186234,-318931449125.716,-418084842206.6394,-45028490941.998024,-1354231018228.3093
254,tiktok_over_4s_watched,1765396586.272974,1765396586.769101,-42648770015943.3,-16538095438083.998,-64199612705.66372,-155026264795.77277,-107542574391.35435,-44125653504.13998,-87181805482.38712,-3836249509.3223767,-23655869680.9311,-10997062823.846806,-3726825484690.608,-534834401381.03156,-25517424261.053085,-74254756591.73923,-183163783874.68198,1857330588.041277,-279549613985.7098,-671058549385.1698,6416108736.111524,2002534478837.3154
255,tiktok_over_4s_watched,1765396596.7737124,1765396597.2698376,-24751907241554.484,-9029201360797.465,-103891746523.56749,-96507853907.13287,-66576822858.088844,-34497239552.2752,-49562873533.306145,-172305839728.7037,-53394495519.63842,-6903221534.025236,-1281764617705.054,213537592947.67105,20290888584.527313,-78946215047.39006,-185428969790.9622,13827045565.25008,-59955652754.84654,-703803326771.6587,-3396787088.690759,2394363946980.0166
256,tiktok_over_4s_watched,1765396626.728794,1765396627.2249136,-32906501185228.445,-7580800123935.423,-20551850856.883972,-157927669125.10495,-124914340552.42401,-43915960485.50755,-95116233997.27971,-115762394952.8674,7189840094.030013,-17604320749.05765,-3896521289263.6714,-1227751845302.9924,-97538946476.16286,-78073113685.29417,-184768819150.0391,45158870194.54402,-17898801457.682476,-1227237021574.424,-81272744129.14748,969952957159.0974
257,tiktok_over_4s_watched,1765396631.416551,1765396631.9126697,-55030610317508.4,-20036637876527.445,-36130389020.211716,-110807577206.34804,-116824709981.75792,-28524520752.484875,19145333799.978752,-56569596569.866356,-14202108795.13017,1366068723.4431643,725854034001.2795,651742971475.9226,-102338054248.6494,-38417921174.978806,-129709076770.54721,10377595399.934906,-193423050111.02838,-794265648314.2423,1276249621.257349,2511721482371.8555
258,tiktok_over_4s_watched,1765396635.4949002,1765396635.9910176,-69327916176064.625,-13748302317173.236,-3441238620.674742,-147074425451.33926,-104847328453.95277,-25088922008.64467,-100793589120.34956,-66261719428.72964,-3212627079.247223,-25730587730.51506,-2313733326202.7065,-1629175472763.0598,-160162212103.24844,-43894167857.69457,-218944525984.21112,45041711718.579796,-64336659956.786674,-939779503074.3364,-49061780026.522835,1539580419907.9521
259,tiktok_over_4s_watched,1765396649.1364064,1765396649.6325357,-52991753562346.13,-16123373058643.932,-83375222206.8573,-158745109230.3194,-85881191931.80302,-27687961708.265003,25727564498.090134,131449324540.49635,29358104696.21389,26821737209.98023,-1167536364114.6428,1310274032073.237,-151490548196.23828,-65012069896.02504,-196546777757.02716,18136946496.932236,-37028583187.541725,-246474006442.79547,25476834479.312103,-1081550611185.0259
260,tiktok_over_4s_watched,1765396663.0594573,1765396663.5555923,-72809484267065.33,-19750369900538.86,-38371995244.828896,-72029336104.7025,-66218111444.95429,-15515626495.925323,-3342264880.0133524,14967296550.213015,-13624737534.045021,-5732519380.281442,-4802337072968.893,224007502920.4249,27429894682.879803,-60220496900.43574,-210599530077.43378,38971618041.51561,-36664381158.89114,-931065165490.99,-55653745351.55316,1420194073916.2024
261,tiktok_over_4s_watched,1765396673.654134,1765396674.1502666,-27773148339843.26,-8869937500435.363,-50011029472.79456,-142476595332.83435,-128962412539.18765,-36739816581.23875,-84807447870.81424,-40610205355.47435,-43637126012.60628,-17646830265.165825,-2397515083500.27,-1737252430503.3743,-230524215455.90527,-49901848403.33949,-196556412315.8706,43796675934.17019,102844573813.50978,-1109391393476.7056,-297082833178.8257,-1063720418978.8773
262,tiktok_over_4s_watched,1765396684.623796,1765396685.1199243,-42968560816097.1,-5464257522677.242,-23984508886.911934,-186675806279.82916,-77049433613.98874,-64292061897.61138,-30734540025.39331,54168356186.44148,22648794064.857845,1334914943.649455,-4185731240544.328,529901182143.3607,-114461267290.11162,-126219785584.34607,-196966697349.28033,22578793917.235325,59406766121.96823,-619267201087.7197,-144844493209.32373,151321962153.49002
263,tiktok_over_4s_watched,1765396688.983508,1765396689.4796386,-35198452855805.31,-14615615865368.473,-53386808916.83264,-94165621928.10341,-99561428855.30373,-25791445036.790672,46693451935.11604,58284835984.182495,-9738539347.04777,-15218442020.067236,-3652385865975.9497,-1523618893192.94,-259328423334.71637,-61996613404.26003,-125918919793.04982,22665026670.60882,-34202189812.65776,-637507120272.7615,-4777817724.1745615,2225238405685.802
264,tiktok_over_4s_watched,1765396696.3434472,1765396696.8395777,-18713098699806.594,-5125346481504.915,-7059430357.989689,-110616815403.06009,-62674076892.65931,-11888827601.062279,15559256734.585566,-10564336389.202524,-14150491061.451048,-13985874260.528517,-1175844149793.0989,277882371028.33105,-9752947039.342804,-47863205134.2245,-151650977160.9903,217105339.55890292,-123140454628.75313,-622063947571.9376,-11427298336.600079,1751146288753.828
265,tiktok_over_4s_watched,1765396702.4376564,1765396702.933789,-44458797934133.29,-18339284227417.28,-30631371229.098484,-128359206338.28755,-65945774121.38521,-67900248704.68314,-128566670038.57541,-144074168526.84482,-53156739876.55904,-24607577201.639362,-5737641934327.772,-391919543623.7578,-62937448791.25289,-84695387283.137,-190181480459.24445,44189762068.57526,8394549310.689488,-1053208009831.998,-61352346385.552315,1408322567701.32
266,tiktok_over_4s_watched,1765396709.6569445,1765396710.1530695,-42720460897064.43,-10616793718150.129,-37256366932.84544,-68582596619.072876,-79922829343.64444,-49370338934.65499,-44198956698.10689,-75237401328.48055,-4160102797.604568,-15786375280.555662,-1328027491907.775,-360552397825.4884,-70793971277.28867,-70036146422.78317,-100840654031.29282,46150511549.5237,79631058286.94582,-1327518527808.421,-235584840574.6392,-739682009706.208
267,tiktok_over_4s_watched,1765396725.3142889,1765396725.8104153,17894953232266.914,6525474180643.399,-6989384002.91554,-3906614944.2056317,-36133932844.38942,-23757859253.385914,-50010545020.98403,-118027740693.63814,-43317174132.64432,-18727337221.283813,-1901974366340.314,-177840484628.36066,-44696017510.03724,-42077570850.09915,-78029539221.4701,26225535193.4443,138835430985.94342,-1283988466639.4512,-376636081860.74023,-2319853926538.34
268,tiktok_over_4s_watched,1765396869.7451863,1765396870.2412994,-18104406867847.918,-9163677870818.086,-73195432476.05008,-151471161610.80408,-62297921566.20487,-41747606205.703606,-68894369247.60785,-129020309695.97197,-39491936149.000465,-8573085673.70318,-1191504922795.879,859571067495.3219,-66541125150.57566,-44629216595.1713,-163530587944.5931,7756495770.635784,-29042416591.60184,-351334482130.54865,44645504181.3229,-550500356851.6542
269,tiktok_over_4s_watched,1765396874.9016418,1765396875.3977537,-42045157317308.51,-9729889628047.023,-45514797512.028755,-105488696430.16924,-68967054013.35974,-43792111290.133446,-147226677375.07974,-76042219568.61832,-75428383266.65283,-16806675777.245125,-5002339961050.3125,-564321762240.2291,-207883559592.40005,-59144470565.63884,-106013470505.53064,46201983623.54202,217921623201.89786,96015297434.28105,-102169809810.77724,1361887347054.6304
270,tiktok_over_4s_watched,1765396882.308183,1765396882.8042936,-47246458065919.96,-20014214360088.176,-28657444031.44134,-65026660619.918106,-18591795379.507114,-78926075094.48671,-83720171914.94534,-20020424948.564014,-37140347384.583015,-17927243473.475147,-714000250816.9696,236475077694.55386,33439139079.366615,-8384676799.762179,15638280065.56836,6530417343.64495,-30829528905.879864,-484774952638.7944,41105776150.629684,13878075148.156946
271,tiktok_over_4s_watched,1765396897.7775736,1765396898.2736888,-33918863068586.316,-13084484644631.5,-46571968281.980385,-131106768817.10617,-32941945811.482468,-69448254348.34457,-99704646573.6362,10461170216.916498,-26319495474.15121,-17852354092.65357,-2338275079827.795,577012930735.4357,-43356664146.271095,-69404952083.61566,-141313190111.36392,32392590374.189754,-259092894743.64417,-1103999059138.5786,-187756542610.45276,-2826982533168.32
272,tiktok_over_4s_watched,1765396902.090253,1765396902.586369,-57138406142765.36,-15869704968390.107,-42660454155.58229,-79511685318.67685,-76931561349.95296,-27711917414.372326,-20450487217.625473,-42455390704.217705,-29922383481.166092,-19793784848.74768,-645405834465.3198,-197196343009.76047,25975573166.53738,-45508626111.10724,-99088464754.26575,7519460703.929767,-252339021443.831,-401924966256.53937,61978251384.72185,-465198865851.36786
273,tiktok_over_4s_watched,1765396911.0437036,1765396911.5398157,-76296481274922.34,-14675572102720.941,-51453842501.293785,-124444664806.97856,-78445275640.67061,-56917444111.82583,-80476530466.08444,-148928644790.35587,-31953753850.699448,-20195043340.812546,-15483645350185.158,-734001595939.4314,-29148290067.88848,-64762203732.1222,-184154058044.02744,4455398074.325746,-364369278285.99115,-226046161875.53833,59162680900.62085,-1330642064653.5813
274,tiktok_over_4s_watched,1765396918.872097,1765396919.3682137,35016441669371.33,16635850406690.166,8122876812.92778,-62239209761.99346,-79411352403.30637,18335530231.523716,119548402105.17018,-47479362128.60784,-34694978072.36439,-12026101337.988,5231315046306.325,2224989199506.595,-50098331909.080215,-36186819714.76309,-102967817691.03119,11634999388.734701,425568804.747792,-241327493091.05362,37055197895.51592,-778155924661.843
275,tiktok_over_4s_watched,1765396956.748231,1765396957.2443342,-39260133914001.3,-13880914467708.254,-69178627786.95464,-181949881649.44,-88697653668.169,-22765199127.272602,-46933876897.671646,-79239845332.14923,-46869496752.60925,-16551055172.924774,-6568629813057.985,-219040770140.961,-53546972792.53646,-69137809420.7988,-155025124423.79578,-9650856209.711004,-268315848510.36572,-431872283807.33545,57312244681.47675,-611538413209.299
276,tiktok_over_4s_watched,1765396970.904802,1765396971.400909,-41264663273927.164,-22612000990828.242,-54421185910.124176,-114164436797.96353,-64823532693.20453,-47037593865.68983,-21044857065.31993,-44095792892.52568,-10942873406.834356,-10057790126.135828,-5615023436415.509,-1432455113474.5083,-309784898520.907,-65359916897.06603,-151391695227.6804,18241502022.943104,-55504344871.9695,-126465477598.15274,43183619574.51932,-1189739658391.451
277,tiktok_over_4s_watched,1765396976.3424296,1765396976.838531,-34131131591659.906,-19352526739749.332,-26797653916.441437,-139689777201.44662,-79925437558.88866,-42811706801.25764,-41766510164.99009,-227216025049.0779,-87145670871.77853,-31586465553.473434,-5154448222985.585,-1656571861393.6013,-171651633139.5622,-45754464361.85411,-184438623507.57318,-899943224.6356046,-180492064587.34177,-380165693099.0675,64661378838.88854,-528719057940.87103
278,tiktok_over_4s_watched,1765397025.374553,1765397025.8706534,-32810294217826.582,-7325516047.279521,-11261723369.854748,-109321615272.35138,-61432828500.42471,-39016421394.81141,26637518657.18192,16780642052.473532,-1057542779.0921361,4151856102.8394923,1042213950188.5259,-1430578712880.235,49187233775.86509,-44716144247.70936,-125576882545.62517,4515143770.019378,-34772678316.54359,-337599577404.5532,44721737792.02499,-303868952227.61426
279,tiktok_over_4s_watched,1765397035.7809143,1765397036.277014,30492622635113.25,13780066564227.15,26544407289.79507,-24081223548.886806,-11260854263.465736,-52035456481.85713,-145743160019.40616,-229633939935.55347,-33779443330.608315,-9061066863.216297,-4103279711552.914,-1319608698920.3984,-138452829455.9304,-50913033694.22728,-161736181909.1033,9523717996.08735,-77391973778.07199,-233560632037.23972,34762381790.33045,-1048651112325.209
280,tiktok_over_4s_watched,1765397065.3593414,1765397065.855437,24922583369330.918,12007974598136.887,-29289677263.28059,-42034148497.70403,-53159959812.290886,38884683226.9157,193057590712.44962,119331298056.39957,-45158078056.22429,-19547014464.971603,1791010321460.9895,1368383319212.351,-94739458595.01178,-30253711707.64889,-107638379398.43542,2209581798.956767,-15382394999.313168,-407066198541.25854,49403004838.7397,51615761035.87905
281,tiktok_over_4s_watched,1765397091.000093,1765397091.5000927,-33553388305704.23,-15185704158698.54,-53999234480.694595,-105729130484.77296,-130308142714.34361,-47530775874.0769,-126798565445.7996,-130483736397.96219,-35274470284.12011,-31790010633.472878,-2830495455547.9746,-1290900362646.1367,-331194654444.90454,-55549714871.92719,-170693623956.6376,-15838745461.716002,-633362634472.873,-609229339490.5471,72864920718.00208,-1791683152203.7974
282,tiktok_over_4s_watched,1765397158.5000207,1765397159.0000155,-21032906002277.75,-18738441482983.227,-49953430229.79469,-117754075472.52078,-69401257464.24792,-34278687229.91391,-106935172900.03497,-212994880595.74188,-36402567822.480286,-28977426752.97729,-1337554253915.389,-1036819494741.5612,-333262942587.8536,-43323329585.83574,-167002546405.81335,11704588390.282148,-606888445461.2615,-588280349810.0399,75271616360.78496,-2287940848913.5854
283,tiktok_over_4s_watched,1765397166.515568,1765397167.0155642,-33012594137084.027,-23959554316463.855,-57934151692.40166,-154383901802.48163,-120010154298.55927,-49857248381.71074,-117546979676.13963,-160677437032.19714,-48801071277.35925,-31433162313.22624,-2375431600266.168,-713657341406.0212,-231110534350.52908,-73990669736.16014,-142996510204.77463,-7304197619.186507,-404280883200.3853,-601198644155.6565,68935980497.38028,-1834921004834.9302
284,tiktok_over_4s_watched,1765397192.1559637,1765397192.655959,-53858443702673.7,-18349663191448.69,-83491669738.75606,-121101173322.38159,-119654723485.65102,-41134929500.04781,-68716168857.39624,-117709052774.21216,23015470604.643433,5567637250.04689,-5070011157878.224,-810172118699.4066,-248057189280.7784,-54547286975.38174,-126428654526.65617,4680134528.612934,-510847438481.6369,-570640926055.2295,56290541148.08921,-2191761378155.2117
285,tiktok_over_4s_watched,1765397321.1537125,1765397321.6537006,-61366529502545.33,-43893652538448.56,-46841624432.7098,-96516052011.60599,-67833868819.58111,-58729651741.90949,-105183705660.48389,-177551905505.20886,-25733024235.59459,-20260580990.46094,-2710738437020.9634,-2462078113796.9917,-370810880003.2448,-67907728692.95741,-151804498277.2654,12385213550.937746,-886738477903.9832,-640070895746.3203,52597243308.89035,-2648644842540.3203
286,tiktok_over_4s_watched,1765397368.8714054,1765397369.3713956,-52827067733235.09,-17217483616924.104,-55018183439.85724,-107553624635.24875,-69284063607.8592,-41113091791.98663,-62271231404.46979,-126072156130.5508,13019921087.869717,-17747878269.940502,-2496149192054.4243,-1926070304901.779,-451973486533.9126,-61391143199.13525,-157064386230.1297,-14061158569.16743,-742195081405.7926,-1151434833413.008,-101385443094.12299,-3432001249527.8384
287,tiktok_over_4s_watched,1765397380.0274196,1765397380.5274107,-61754553516421.46,-17744880331248.8,-2120486685.9586647,-65287092735.120964,-63843722748.99883,-71683744962.25671,-71689321778.3392,-94376076671.30357,-23495493085.205795,-19060168785.787327,-3370075662936.911,-3251893724355.995,-341948831289.79315,-71872800848.8925,-145426830080.62204,945846957.1372424,-491861887642.7706,-652153075703.5315,47962382684.91329,-2390137221018.832
288,tiktok_over_4s_watched,1765397435.010738,1765397435.5107336,-37959970922884.64,-20858849948845.01,-60381111764.61131,9767680331.132286,-58316358147.269455,-37065426602.530075,-123726276565.97746,-223022507139.34927,-58656977580.77883,-20356953010.535805,-738856663250.4031,-708064468777.1382,-192617533502.6337,6351481633.326984,-124518608222.89146,-1284082493.4981933,-428823683161.5803,-1106410581560.5032,10445925062.654911,1529112344340.5686
289,tiktok_over_4s_watched,1765397439.0419347,1765397439.5419283,-29709576427820.566,-16758083427097.428,-40640371175.2809,-122675870235.66966,-50043092786.45154,-50166117489.96202,-111588526909.4983,-122915726152.49832,-312110482.03776985,-22923183960.356667,-2583715127752.4497,-2333521305434.1733,-130045662117.39944,-86377312723.19763,-106519343280.6286,30942041644.831146,-431624395454.0816,-437537487174.03424,-13828394563.816591,665279307237.2953
290,tiktok_over_4s_watched,1765397444.1512375,1765397444.651231,-37345011131122.555,-12582671287090.117,-92452927677.36853,-101742619452.31908,-39913829689.21837,-42600015711.5249,-61542941837.81172,-186303227510.35535,-27981169269.84535,-3942410823.681013,-2767468398783.5376,-1916216967560.8198,-173855689963.46423,-52803375739.172516,-100268885278.86058,-7742919306.831596,-598998162118.615,-974763449096.2117,20520211203.72139,1274099564866.4277
291,tiktok_over_4s_watched,1765397503.8691492,1765397504.3691416,-81437814760398.42,-31672231720220.277,-63763752834.43819,-83937419122.44267,-74839258863.66713,-77785632099.4134,-78194178673.4293,-161102382321.63922,-11631166091.038195,-22987584098.24303,-4511513587529.282,112759635525.21782,-20297285679.3289,-20942198435.51378,-103822759347.2439,-4185283335.5606456,-640676593875.4711,-922135459317.0668,19022464342.888195,1416502358885.9304
292,tiktok_over_4s_watched,1765397530.2123623,1765397530.712354,-50249976077408.97,-20412828285147.598,-64065569250.95812,-81437811894.67865,-22089309665.976143,-73602325408.07399,-150550482200.64713,-209733023697.59308,-28330011810.44892,-12356628727.915028,-2508966839002.4946,-470838664515.5409,-156350889990.03625,-62480668460.29861,-178175034487.27817,-7460307785.361451,-536738633874.21643,-858492045575.7404,23411068684.71204,1141129052241.2354
293,tiktok_over_4s_watched,1765397612.4291356,1765397612.92912,-8434874694252.991,127505627521.32022,-39053374391.91548,-20607944829.873024,-19937515959.963184,-5486198526.500148,-26869921531.518288,-102433298739.39806,30429477462.19824,-7316941002.467422,652209195855.2303,-1475113274603.0183,-78530008186.4859,-48286667065.04866,-218802845851.4043,-1218087012.0445108,-562998082941.4803,-916171943424.8322,20699876538.044117,1365153552707.0745
294,tiktok_over_4s_watched,1765397622.131987,1765397622.6319752,-66257918137019.96,-16401320204797.076,-32327045143.309467,-69929957307.08626,-69371340512.69731,-31475945416.862404,-72386030235.89108,-276478182750.8889,-34333883318.768604,-32354640071.976322,-8056992965482.783,-2183587140011.4407,-331399607553.17004,-44630312799.78867,-109214015703.99292,28817750717.431313,-554320771162.0931,-1682040548968.0198,-115887804430.33356,-205551536753.25192
295,tiktok_over_4s_watched,1765397627.3818402,1765397627.8818262,13602507496497.906,2026801256188.582,-12078344736.12136,-70394439168.1294,-117581822343.9063,25508689477.52362,80157162644.83345,-12092869142.139887,-4405617489.96301,-19109538000.062218,3322052804872.8076,1470807330104.9736,-71983004307.69469,-41284893342.69445,-204549001710.27994,-10567256329.354446,-730938514911.5621,-943964865702.3412,18316494844.8386,1406189952281.4912
