scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,14,0.5251973976708475,0.6535475863645827,0.4420623697266704,0.6075376944747877,0.46132491629534184,0.5504821754167,888.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,15,0.16065587544446316,0.16106026156306047,0.22154026870487814,0.25262396099466455,0.5261864249738052,0.5228776725888734,1036.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,17,0.7212790266998403,0.6257061162473044,0.5700843766222871,0.5869492024252227,0.48592872680617755,0.5448392070228225,498.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,18,0.16502220385731584,0.2779782246021848,0.2118616215958336,0.31354351162924254,0.49633959481084367,0.5041743647911444,1168.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,20,0.5842058764405176,0.6570960824541958,0.4734935182242861,0.5153888571256153,0.49540238731026526,0.5117367190181914,1241.6
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,21,0.5445023335614448,0.5460854880609799,0.4092363536841971,0.5424431942570427,0.4881385315705282,0.5192239583285175,954.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,22,0.31348566607539735,0.3752930854628509,0.31976701012465664,0.3878539599618545,0.4872843588193406,0.47556778224292257,630.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,23,0.4596623336940979,0.46271199867512197,0.3718815528173961,0.39593871604748127,0.4787857384538053,0.5099497497624788,706.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,24,0.20564510276256992,0.2962180378070851,0.19327340906577867,0.31146928184262024,0.4521649438915283,0.4935103724882837,688.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,25,0.1647745114272357,0.21177883220059454,0.21287327387854713,0.3124504561488381,0.500987233298235,0.5166685647096514,1110.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,26,0.7086368355099738,0.7045890007669052,0.5529870164536381,0.5365590825742383,0.5195663960960198,0.5315485749149171,811.6
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,27,0.42773995036110024,0.5244425651511927,0.3889198229168575,0.48621491605448053,0.4829318255345079,0.48821165082572826,1118.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,28,0.39173295979099826,0.4333394571743421,0.3645078664878457,0.48261379294035134,0.5008883663019311,0.5619469401361955,691.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,30,0.7077882646758442,0.7138639915033687,0.5168748440288932,0.5291482977211528,0.4853506883218923,0.4961034398787893,1080.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,31,0.8183232322881736,0.5958921532168789,0.5965175231264126,0.5524420602025196,0.5017439770900223,0.5357416958224694,879.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,4,0.5624584924615961,0.9389314087263703,0.5168918231547069,0.960050659525022,0.4875181106495895,0.9625319579683117,825.2
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,5,0.7760498682243423,0.986181729653859,0.5991983648466382,0.9922143874681602,0.513572730401903,0.9917563163757332,261.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,6,0.45466620493097604,0.9658521601637933,0.4861673199067999,0.9592056427553068,0.5195692439989522,0.9587415542701276,1024.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,7,0.8694471064518089,0.9638694063782797,0.8549894222476635,0.9628637920970954,0.8549564662240929,0.9609326954520613,761.2
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,8,0.16222012604373434,0.8508870309145179,0.2014321250449127,0.8973406361000678,0.45252777519218146,0.9078121624752186,1085.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,9,0.6033029126890205,0.934754916026723,0.5944905882612779,0.9414609190952227,0.6051933132425179,0.9412588536100077,1185.2
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,10,0.4420621233684308,0.891634308167094,0.45230187043842107,0.9342462872522848,0.5524733332229965,0.9379863177812897,718.0
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,11,0.4039667043373523,0.8922238724492433,0.39420220773005504,0.9045690678762737,0.4725686452393119,0.90407467917241,1196.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,12,0.7917290819334027,0.9568942948836676,0.8483653663944783,0.9741249854434404,0.8632268865582626,0.974843663989196,528.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,13,0.522421489403637,0.9105038560804308,0.49951913296948647,0.941070133229997,0.5073170083923557,0.9431707616593418,969.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,14,0.5107171908398552,0.9753794871757977,0.42400667173124357,0.9325233533266266,0.5368581931666547,0.9238503771916629,888.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,15,0.5380358222010456,0.9425492918597216,0.4932760568716044,0.9269674910646403,0.5086207984846253,0.9245074934830851,1036.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,17,0.2702229660437269,0.9875122636018613,0.29738595285602937,0.9549565191282998,0.5242193012226255,0.9512817148269249,498.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,18,0.3366245589325935,0.961062219901202,0.3378406590874121,0.9598438639765912,0.5255966819930661,0.9588827236209051,1168.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,20,0.36760638827884207,0.8943571915163974,0.40060928777407057,0.93050269896021,0.5257028556979303,0.9373445923489212,1241.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,21,0.5354709346799275,0.9788102397811617,0.4690881995510431,0.942006329283904,0.5145781435891449,0.9365762398603872,954.0
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,22,0.5668573317873997,0.9421078765462017,0.5670395454584736,0.9504936835427547,0.589593214434756,0.9503187539054198,630.0
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,23,0.27978326867924685,0.9257234059381734,0.3430137560113503,0.9568471485160712,0.5016626158756,0.9605941222684515,706.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,24,0.3375115535359898,0.9626924830667466,0.32837747511310994,0.9513893729411373,0.464293498496321,0.9478811401664959,688.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,25,0.26906655107066335,0.9502946878676161,0.30192230344365384,0.9250840298089248,0.4553101327699327,0.918976559064291,1110.0
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,26,0.3326226311258836,0.8932317690621977,0.380109901621212,0.9396760784463606,0.5390685745105739,0.9480179636442486,811.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,27,0.5644172747641765,0.9270865280655691,0.5375913737077347,0.9458199302147806,0.5708520698796976,0.9476283699384707,1118.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,28,0.31039889943727134,0.9470699754137367,0.2633045256193171,0.934027838305471,0.46258934758959774,0.9344533311248601,691.2
